code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
S-798[38],INDOWESTERN-798[38],rent,SERVANI-INDOWESTERN,1,3500,,,MARUN,38,1,available,,,MARUN KOTTI PATERN,TRUE
S-805[40],SERVANI-805[40],rent,SERVANI-INDOWESTERN,1,4500,,,CREAM,40,1,available,,,CREAM GULABI AMRODARY,TRUE
S-808[32],INDOWESTERN-808[32],rent,SERVANI-INDOWESTERN,1,5000,,,WHITE,32,1,available,,,WHITE KOTTI PATERN,TRUE
S-809[38],SERVANI-809[38],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,38,1,available,,,WHITE GULABI TACHAP,TRUE
S-810[34],INDOWESTERN-810[34],rent,SERVANI-INDOWESTERN,1,4000,,,WHITE,34,1,available,,,WHITE GULABI KOTTI,TRUE
S-812[32],INDOWESTERN-812[32],rent,SERVANI-INDOWESTERN,1,3500,,,GULABI,32,1,available,,,GULABI SYMBOL,TRUE
S-816[46],INDOWESTERN-816[46],rent,SERVANI-INDOWESTERN,1,3500,,,MARUN,46,1,available,,,MARUN SYMBOL,TRUE
S-817[34],SERVANI-817[34],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,34,1,available,,,COFFEE WHITE MARUN ,TRUE
S-818[34],INDOWESTERN-818[34],rent,SERVANI-INDOWESTERN,1,3500,,,BLUE,34,1,available,,,BLUE AMRODARY KOTTI PATERN,TRUE
S-819[38],SERVANI-819[38],rent,SERVANI-INDOWESTERN,1,10000,,,PICH,38,1,available,,,GULABI KASHAB WORK,TRUE
S-821[36],SERVANI-821[36],rent,SERVANI-INDOWESTERN,1,4500,,,RANI ,36,1,available,,,RANI GULABI TACHAP,TRUE
S-822[34],INDOWESTERN-822[34],rent,SERVANI-INDOWESTERN,1,3500,,,MOR-PICH,34,1,available,,,MOR-PICH KOTTI,TRUE
S-824[42],SERVANI-824[42],rent,SERVANI-INDOWESTERN,1,4500,,,CREAM,42,1,available,,,CREAM PICH FULVALI,TRUE
S-825[40],INDOWESTERN-825[40],rent,SERVANI-INDOWESTERN,1,3500,,,WHITE,40,1,available,,,WHITE KOTTI PATERN,TRUE
S-826[38],INDOWESTERN-826[38],rent,SERVANI-INDOWESTERN,1,3500,,,BLUE,38,1,available,,,BLUE KOTTI AMRODARY,TRUE
S-833[46],INDOWESTERN-833[46],rent,SERVANI-INDOWESTERN,1,3500,,,MARUN,46,1,available,,,MARUN SYMBOL,TRUE
S-834[34],INDOWESTERN-834[34],rent,SERVANI-INDOWESTERN,1,3500,,,PISTA,34,1,available,,,PISTA SYMBOL,TRUE
S-835[40],SERVANI-835[40],rent,SERVANI-INDOWESTERN,1,5000,,,PICH,40,1,available,,,PICH AMRODARY TACHAP,TRUE
S-838[38],SERVANI-838[38],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,38,1,available,,,WHITE GULABI LAKHANAVI,TRUE
S-839[38],SERVANI-839[38],rent,SERVANI-INDOWESTERN,1,4500,,,PICH,38,1,available,,,PICH ZORZATT,TRUE
S-840[38],INDOWESTERN-840[38],rent,SERVANI-INDOWESTERN,1,3500,,,PISTA,38,1,available,,,PISTA SYMBOL,TRUE
S-841[40],INDOWESTERN-841[40],rent,SERVANI-INDOWESTERN,1,3500,,,PISTA,40,1,available,,,PISTA AMRODARY,TRUE
S-843[36],INDOWESTERN-843[36],rent,SERVANI-INDOWESTERN,1,3500,,,PISTA,36,1,available,,,PISTA SYMBOL,TRUE
S-844[34],SERVANI-844[34],rent,SERVANI-INDOWESTERN,1,4500,,,PICH,34,1,available,,,PICH CREAM AMRODARY,TRUE
S-845[40],SERVANI-845[40],rent,SERVANI-INDOWESTERN,1,4500,,,WHITE,40,1,available,,,WHITE PICH FUL VALU,TRUE
